   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 pchart.py:132(BottomUpProbabilisticChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:297(InsideChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:31(<module>)
        1    0.000    0.000    0.000    0.000 pchart.py:359(RandomChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:369(UnsortedChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:376(LongestChartParser)
        1    0.000    0.000    0.000    0.000 pchart.py:47(ProbabilisticLeafEdge)
        1    0.000    0.000    0.000    0.000 pchart.py:50(ProbabilisticTreeEdge)
        1    0.000    0.000    0.000    0.000 pchart.py:67(ProbabilisticBottomUpInitRule)
        1    0.000    0.000    0.000    0.000 pchart.py:75(ProbabilisticBottomUpPredictRule)
        1    0.000    0.000    0.000    0.000 pchart.py:85(ProbabilisticFundamentalRule)
        1    0.000    0.000    0.000    0.000 pickle.py:1261(_EmptyClass)
        1    0.000    0.000    0.000    0.000 pickle.py:171(Pickler)
        1    0.010    0.010    0.047    0.047 pickle.py:25(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:58(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:62(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:69(UnpicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:82(_Stop)
        1    0.000    0.000    0.000    0.000 pickle.py:827(Unpickler)
        1    0.003    0.003    0.050    0.050 pilutil.py:7(<module>)
      851    0.020    0.000    0.143    0.000 pkg_resources.py:1081(safe_name)
      846    0.033    0.000    0.163    0.000 pkg_resources.py:1089(safe_version)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1287(NullProvider)
        1    0.000    0.000    0.003    0.003 pkg_resources.py:131(get_supported_platform)
      311    0.030    0.000    0.237    0.001 pkg_resources.py:1310(has_metadata)
       40    0.000    0.000    0.030    0.001 pkg_resources.py:1314(get_metadata)
       40    0.000    0.000    0.030    0.001 pkg_resources.py:1324(get_metadata_lines)
      351    0.013    0.000    0.077    0.000 pkg_resources.py:1374(_fn)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1389(EggProvider)
       30    0.003    0.000    0.010    0.000 pkg_resources.py:1396(_setup_prefix)
        1    0.017    0.017   14.110   14.110 pkg_resources.py:14(<module>)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1410(DefaultProvider)
      266    0.017    0.000    0.037    0.000 pkg_resources.py:1413(_has)
       40    0.010    0.000    0.020    0.001 pkg_resources.py:1425(_get)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1438(EmptyProvider)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1446(__init__)
       30    0.070    0.002    1.063    0.035 pkg_resources.py:1452(build_zipmanifest)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1485(ZipProvider)
       45    0.000    0.000    0.000    0.000 pkg_resources.py:1495(_zipinfo_name)
       15    0.067    0.004    0.103    0.007 pkg_resources.py:1609(_index)
       45    0.000    0.000    0.103    0.002 pkg_resources.py:1626(_has)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1645(FileMetadata)
       37    0.000    0.000    0.000    0.000 pkg_resources.py:1657(__init__)
       13    0.000    0.000    0.000    0.000 pkg_resources.py:1660(has_metadata)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1675(PathMetadata)
      784    0.033    0.000    0.033    0.000 pkg_resources.py:1695(__init__)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1700(EggMetadata)
       30    0.000    0.000    1.073    0.036 pkg_resources.py:1703(__init__)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1716(ImpWrapper)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1737(ImpLoader)
        3    0.000    0.000    0.000    0.000 pkg_resources.py:1794(register_finder)
      112    0.003    0.000    0.043    0.000 pkg_resources.py:1804(find_distributions)
       60    0.003    0.000    1.177    0.020 pkg_resources.py:1810(find_in_zip)
        8    0.000    0.000    0.000    0.000 pkg_resources.py:1824(find_nothing)
      895    0.467    0.001    1.877    0.002 pkg_resources.py:1828(find_on_path)
        3    0.000    0.000    0.000    0.000 pkg_resources.py:1877(register_namespace_handler)
     3025    0.300    0.000    8.980    0.003 pkg_resources.py:1894(_handle_ns)
    51/47    0.030    0.001    1.603    0.034 pkg_resources.py:1915(declare_namespace)
      294    0.097    0.000    7.527    0.026 pkg_resources.py:1947(fixup_namespace_packages)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:195(ResolutionError)
      461    0.040    0.000    0.137    0.000 pkg_resources.py:1957(file_ns_handler)
       62    0.000    0.000    0.177    0.003 pkg_resources.py:1982(normalize_path)
    17583    0.330    0.000    0.507    0.000 pkg_resources.py:1986(_normalize_cached)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1993(_set_parent_ns)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:200(VersionConflict)
       86    0.000    0.000    0.000    0.000 pkg_resources.py:2001(yield_lines)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:203(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:206(UnknownExtra)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:2083(EntryPoint)
        3    0.000    0.000    0.000    0.000 pkg_resources.py:217(register_loader_type)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:2202(Distribution)
      851    0.053    0.000    0.360    0.000 pkg_resources.py:2206(__init__)
      851    0.143    0.000    0.740    0.001 pkg_resources.py:2219(from_location)
     2029    0.090    0.000    0.153    0.000 pkg_resources.py:2268(key)
      340    0.023    0.000    0.297    0.001 pkg_resources.py:2335(_get_metadata)
      294    0.043    0.000   10.247    0.035 pkg_resources.py:2340(activate)
     1185    0.037    0.000    0.073    0.000 pkg_resources.py:2371(__getattr__)
       80    0.010    0.000    0.163    0.002 pkg_resources.py:2378(from_filename)
      294    0.427    0.001    0.760    0.003 pkg_resources.py:2412(insert_on)
        1    0.000    0.000    0.017    0.017 pkg_resources.py:2497(DistInfoDistribution)
        1    0.003    0.003    0.003    0.003 pkg_resources.py:258(get_build_platform)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:2649(Requirement)
      573    0.117    0.000    0.127    0.000 pkg_resources.py:2720(_get_mro)
      535    0.003    0.000    0.003    0.000 pkg_resources.py:2723(cls)
      573    0.053    0.000    0.190    0.000 pkg_resources.py:2727(_find_adapter)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:2777(_initialize)
      294    0.013    0.000   10.260    0.035 pkg_resources.py:2813(<lambda>)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:368(IMetadataProvider)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:392(IResourceProvider)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:420(WorkingSet)
        1    0.000    0.000    2.250    2.250 pkg_resources.py:423(__init__)
      112    0.067    0.001    3.510    0.031 pkg_resources.py:436(add_entry)
      295    0.003    0.000    0.003    0.000 pkg_resources.py:494(__iter__)
      851    0.153    0.000    0.343    0.000 pkg_resources.py:511(add)
        1    0.020    0.020   10.283   10.283 pkg_resources.py:680(subscribe)
      294    0.000    0.000    0.000    0.000 pkg_resources.py:688(_added_new)
        1    0.000    0.000    0.003    0.003 pkg_resources.py:706(Environment)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:848(ExtractionError)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:864(ResourceManager)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:868(__init__)
        4    0.000    0.000    0.000    0.000 pkg_resources.py:96(_declare_state)
     2840    0.040    0.000    0.040    0.000 pkgutil.py:173(__init__)
     2766    0.333    0.000    8.187    0.003 pkgutil.py:176(find_module)
      461    0.003    0.000    0.003    0.000 pkgutil.py:237(__init__)
        3    0.000    0.000    0.003    0.001 pkgutil.py:243(load_module)
        3    0.000    0.000    0.000    0.000 pkgutil.py:257(_reopen)
     3137    0.133    0.000    0.173    0.000 pkgutil.py:366(get_importer)
        1    0.000    0.000    0.000    0.000 pl196x.py:31(TEICorpusView)
        1    0.000    0.000    0.137    0.137 pl196x.py:8(<module>)
        1    0.000    0.000    0.000    0.000 pl196x.py:92(Pl196xCorpusReader)
        1    0.000    0.000    0.193    0.193 plaintext.py:12(<module>)
        1    0.000    0.000    0.000    0.000 plaintext.py:156(CategorizedPlaintextCorpusReader)
        1    0.000    0.000    0.000    0.000 plaintext.py:193(PortugueseCategorizedPlaintextCorpusReader)
        1    0.000    0.000    0.000    0.000 plaintext.py:199(EuroparlCorpusReader)
        1    0.000    0.000    0.100    0.100 plaintext.py:22(PlaintextCorpusReader)
        1    0.000    0.000    0.000    0.000 polyint.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polyint.py:108(_Interpolator1DWithDerivatives)
        1    0.000    0.000    0.000    0.000 polyint.py:18(_Interpolator1D)
        1    0.000    0.000    0.000    0.000 polyint.py:187(KroghInterpolator)
        1    0.000    0.000    0.000    0.000 polyint.py:426(BarycentricInterpolator)
        1    0.000    0.000    0.000    0.000 polyint.py:631(PiecewisePolynomial)
        1    0.000    0.000    0.000    0.000 polyint.py:894(PchipInterpolator)
        4    0.000    0.000    0.003    0.001 polynomial.py:1031(__init__)
        1    0.000    0.000    0.000    0.000 polynomial.py:19(RankWarning)
        1    0.000    0.000    0.020    0.020 polynomial.py:3(<module>)
        1    0.017    0.017    0.050    0.050 polynomial.py:54(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:928(poly1d)
        1    0.000    0.000    0.000    0.000 polytemplate.py:11(<module>)
        1    0.007    0.007    0.007    0.007 polyutils.py:33(<module>)
        1    0.000    0.000    0.000    0.000 polyutils.py:48(RankWarning)
        1    0.000    0.000    0.000    0.000 polyutils.py:52(PolyError)
        1    0.000    0.000    0.000    0.000 polyutils.py:56(PolyDomainError)
        1    0.000    0.000    0.000    0.000 polyutils.py:69(PolyBase)
        1    0.000    0.000    0.000    0.000 porter.py:100(PorterStemmer)
        1    0.003    0.003    0.003    0.003 porter.py:125(__init__)
       93    0.003    0.000    0.003    0.000 porter.py:172(cons)
       15    0.000    0.000    0.003    0.000 porter.py:183(m)
        2    0.000    0.000    0.000    0.000 porter.py:220(vowelinstem)
        2    0.000    0.000    0.000    0.000 porter.py:227(doublec)
        4    0.000    0.000    0.000    0.000 porter.py:235(cvc)
      202    0.007    0.000    0.010    0.000 porter.py:258(ends)
        6    0.000    0.000    0.000    0.000 porter.py:270(setto)
        4    0.000    0.000    0.003    0.001 porter.py:276(r)
       21    0.000    0.000    0.003    0.000 porter.py:281(step1ab)
       21    0.000    0.000    0.003    0.000 porter.py:340(step1c)
       21    0.000    0.000    0.003    0.000 porter.py:362(step2)
       21    0.000    0.000    0.003    0.000 porter.py:406(step3)
       21    0.000    0.000    0.000    0.000 porter.py:420(step4)
       21    0.003    0.000    0.003    0.000 porter.py:471(step5)
       28    0.007    0.000    0.023    0.001 porter.py:483(stem_word)
       28    0.000    0.000    0.000    0.000 porter.py:522(adjust_case)
       28    0.000    0.000    0.023    0.001 porter.py:555(stem)
        1    0.000    0.000    0.000    0.000 porter.py:87(<module>)
        1    0.000    0.000    0.000    0.000 positivenaivebayes.py:76(<module>)
        1    0.000    0.000    0.000    0.000 positivenaivebayes.py:88(PositiveNaiveBayesClassifier)
      851    0.050    0.000    0.147    0.000 posixpath.py:104(splitext)
      110    0.007    0.000    0.013    0.000 posixpath.py:119(basename)
      350    0.030    0.000    0.037    0.000 posixpath.py:127(dirname)
    17135    0.923    0.000    2.467    0.000 posixpath.py:139(islink)
        2    0.000    0.000    0.000    0.000 posixpath.py:258(expanduser)
     2845    0.793    0.000    1.390    0.000 posixpath.py:321(normpath)
     2843    0.203    0.000    1.740    0.001 posixpath.py:350(abspath)
     2829    0.180    0.000    7.670    0.003 posixpath.py:364(realpath)
2872/2829    1.267    0.000    5.760    0.002 posixpath.py:372(_joinrealpath)
       65    0.003    0.000    0.003    0.000 posixpath.py:51(normcase)
     5715    0.173    0.000    0.263    0.000 posixpath.py:59(isabs)
    18844    1.020    0.000    1.797    0.000 posixpath.py:68(join)
        1    0.000    0.000    0.000    0.000 posixpath.py:89(split)
        1    0.000    0.000    0.000    0.000 ppattach.py:39(<module>)
        1    0.000    0.000    0.000    0.000 ppattach.py:46(PPAttachment)
        1    0.000    0.000    0.000    0.000 ppattach.py:61(PPAttachmentCorpusReader)
        1    0.000    0.000    0.000    0.000 pprint.py:35(<module>)
        1    0.000    0.000    0.000    0.000 pprint.py:84(PrettyPrinter)
        5    0.003    0.001    0.003    0.001 precision.py:15(_get_precisions)
        1    0.000    0.000    0.003    0.003 precision.py:21(_fill_table)
        1    0.000    0.000    0.000    0.000 precision.py:28(PrecisionError)
       23    0.003    0.000    0.003    0.000 precision.py:31(_lookup)
        1    0.000    0.000    0.007    0.007 precision.py:6(<module>)
        1    0.000    0.000    0.000    0.000 probability.py:1066(CrossValidationProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1133(WittenBellProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1260(GoodTuringProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1342(SimpleGoodTuringProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1564(MutableProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1670(ConditionalFreqDist)
        1    0.000    0.000    0.000    0.000 probability.py:1858(ConditionalProbDistI)
        1    0.000    0.000    0.000    0.000 probability.py:1893(ConditionalProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:1960(DictionaryConditionalProbDist)
        1    0.000    0.000    0.000    0.000 probability.py:2008(ProbabilisticMixIn)
       40    0.000    0.000    0.000    0.000 probability.py:2033(__init__)
       40    0.000    0.000    0.000    0.000 probability.py:2056(set_prob)
       65    0.000    0.000    0.000    0.000 probability.py:2078(prob)
        1    0.000    0.000    0.000    0.000 probability.py:2101(ImmutableProbabilisticMixIn)
        1    0.010    0.010    0.027    0.027 probability.py:38(<module>)
        1    0.000    0.000    0.000    0.000 probability.py:501(ProbDistI)
